,indice,page_number,line_number,text,text_type,speaker,time_added
2269,5149,209,14,Okay.  Let's start with that specific pump.  Do you recall where you purchased that pump?,q,MR. SIMONS,start_answer
2270,5151,209,16,"No, I do not.",a,THE WITNESS,start_question
2271,5152,209,17,Was it a new pump when you purchased it?,q,MR. SIMONS,start_answer
2272,5153,209,18,It was one of the old pumps I took off of one of the boilers that I had taken out.,a,THE WITNESS,start_question
2273,5155,209,20,Okay.  So it was -- it was a pump that you removed from -- that had already been in your home on one boiler and you that reinstalled with the new boiler?,q,MR. SIMONS,start_answer
2274,5159,209,24,Correct.,a,THE WITNESS,start_question
2275,5161,210,1,Okay.  So it wasn't new then?,q,MR. SIMONS,start_answer
2276,5162,210,2,It was not new.,a,THE WITNESS,start_question
2277,5163,210,3,"Okay.  How long had that pump been in place, if you know, prior to the time you purchased the home?",q,MR. SIMONS,start_answer
2278,5166,210,6,I do not know.,a,THE WITNESS,start_question
2279,5167,210,7,Okay.  Did you know the maintenance history on that pump prior to your purchase of the home?,q,MR. SIMONS,start_answer
2280,5170,210,10,No.,a,THE WITNESS,start_question
2281,5171,210,11,Okay.  Could you walk me through the process of removing that pump from the boiler it was originally associated with?,q,MR. SIMONS,start_answer
2282,5174,210,14,"Well, you had two bolts that you had to remove.  Then you had two gaskets that you had to clean the flanges, and before you installed -- in this case, it was a used pump, and then you could install the used pump with the new gaskets.",a,THE WITNESS,start_question
2283,5179,210,19,Okay.  You talked earlier about the process of removing gaskets from flanges.  Would it be the same process that you did for removing the flanges from this particular pump?,q,MR. SIMONS,start_answer
2284,5183,210,23,Yes.,a,THE WITNESS,start_question
2285,5184,210,24,Okay.  Did you use any kind of solvent when you removed the gaskets from this particular pump?,q,MR. SIMONS,start_answer
2286,5188,211,3,No.  You scraped it.,a,THE WITNESS,start_question
2287,5189,211,4,"Okay.  Okay.  Let me ask you.  The gaskets you removed were in place when you first purchased the home, correct?",q,MR. SIMONS,start_answer
2288,5192,211,7,Correct.,a,THE WITNESS,start_question
2289,5193,211,8,Okay.  So you don't know if these gaskets -- those flanged gaskets were original to the pump or not; is that correct?,q,MR. SIMONS,start_answer
2290,5196,211,11,That's correct.,a,THE WITNESS,start_question
2291,5197,211,12,Okay.  Do you know the chemical composition of those gaskets that were originally on the pump?  Flanged gaskets?,q,MR. SIMONS,start_answer
2292,5200,211,15,Yeah.  They were a rubber material.,a,THE WITNESS,start_question
2293,5201,211,16,Okay.  Could you describe the color of those original flange gaskets?,q,MR. SIMONS,start_answer
2294,5203,211,18,"Yeah.  They were sort of a reddish color, but -- a reddish rubber color.  Meaning, nothing bright, but a reddish color.",a,THE WITNESS,start_question
2295,5206,211,21,Gotcha.  Okay.  How long did it take to physically remove those two flanged gaskets?,q,MR. SIMONS,start_answer
2296,5208,211,23,Fifteen minutes.,a,THE WITNESS,start_question
2297,5209,211,24,Okay.  Fifteen minutes in total?,q,MR. SIMONS,start_answer
2298,5211,212,1,Yes.,a,THE WITNESS,start_question
2299,5212,212,2,"Okay.  When you -- after you had unbolted the pump and removed the gaskets, how did you go about installing the -- this pump into the new system with the new boiler?",q,MR. SIMONS,start_answer
2300,5216,212,6,"You just replace the existing pump.  So it went in the very same way that the old one came out, with a gasket on the bottom and a gasket on the top, and then you put your two nuts and bolts back together and tightened them up.",a,THE WITNESS,start_question
2301,5221,212,11,"Okay.  Were the new gaskets that you used, were they precut to size, or did you have to --",q,MR. SIMONS,start_answer
2302,5223,212,13,They were precut.,a,THE WITNESS,start_question
2303,5224,212,14,Okay.  And where did you obtain the new precut gaskets from?,q,MR. SIMONS,start_answer
2304,5226,212,16,Those happened to be obtained to Fitchburg Plumbing.,a,THE WITNESS,start_question
2305,5228,212,18,"Okay.  And do you recall the brand name, trade name, or manufacturer's name --",q,MR. SIMONS,start_answer
2306,5230,212,20,No.,a,THE WITNESS,start_question
2307,5231,212,21,-- of the new flanged gasket?,q,MR. SIMONS,start_answer
2308,5232,212,22,They were just a standard precut gasket to replace on the circulating pumps.,a,THE WITNESS,start_question
2309,5234,212,24,Okay.  Did you ever do any -- have you ever done any other maintenance or repair work to that pump?,q,MR. SIMONS,start_answer
2310,5238,213,3,No.,a,THE WITNESS,start_question
2311,5239,213,4,Okay.  Have you -- so you've never had to open up the pump to work with any internal components; is that correct?,q,MR. SIMONS,start_answer
2312,5242,213,7,That's correct.,a,THE WITNESS,start_question
2313,5243,213,8,Okay.  Is that pump still in place in your home?,q,MR. SIMONS,start_answer
2314,5245,213,10,"Yes, it is.",a,THE WITNESS,start_question
2315,5246,213,11,Okay.  Has it been in place since the day you installed it in the new system?,q,MR. SIMONS,start_answer
2316,5248,213,13,"Do you want to repeat that question, please?",a,THE WITNESS,start_question
2317,5250,213,15,"Sure.  And I'm not sure that was such a good question now that I'm thinking about it. Since you installed that pump to work with the new boiler, have you ever had to take that pump out of line, or has it just been in service since then?",q,MR. SIMONS,start_answer
2318,5255,213,20,No.,a,THE WITNESS,start_question
2319,5256,213,21,"Okay.  No, you haven't had to take it out of line?  Is that --",q,MR. SIMONS,start_answer
2320,5258,213,23,I haven't touched it since I put it on.,a,THE WITNESS,start_question
2321,5259,213,24,Gotcha.  Okay.  Thank you.  All right. Can you tell me the physical dimensions of that pump? The size?  The weight?,q,MR. SIMONS,start_answer
2322,5263,214,3,"Basically, an inch and a half.  Meaning, pump.  The weight would be approximate.  Three pounds.  It would be probably five inches in total length.  Three inches in diameter.",a,THE WITNESS,start_question
2323,5267,214,7,"Thank you.  And when you said an inch and a half before, were you referring to, like, the inlet or the outlet on that pump?",q,MR. SIMONS,start_answer
2324,5270,214,10,"Yes.  Yup.  That pump is installed on the return line, which is an inch-and-a-half copper.",a,THE WITNESS,start_question
2325,5272,214,12,"Gotcha.  And just so I'm clear, what kind of material is flowing through that pump?  You said it's on a return line.",q,MR. SIMONS,start_answer
2326,5275,214,15,Hot water.,a,THE WITNESS,start_question
2327,5276,214,16,Hot water.  Okay.  Do you know the temperature of the water that's flowing through that?,q,MR. SIMONS,start_answer
2328,5278,214,18,"That's the return line, so 160 to 180.",a,THE WITNESS,start_question
2329,5279,214,19,Okay.  Can you tell me the color of this pump?,q,MR. SIMONS,start_answer
2330,5281,214,21,I'm not going to guess on the color.,a,THE WITNESS,start_question
2331,5282,214,22,"Okay.  One second here.  I don't think I asked this.  If I did, I apologize.  Can you tell me when you took this pump, you know, out of its original line and then put it in the new line?",q,MR. SIMONS,start_answer
2332,5287,215,2,"In order words, when I took it off the original --",a,THE WITNESS,start_question
2333,5289,215,4,Yes.,q,MR. SIMONS,start_answer
2334,5290,215,5,"Basically, it came off the original boiler, which would have been somewhere in the early '80s.",a,THE WITNESS,start_question
2335,5293,215,8,"Okay.  Thank you.  And just so I'm clear, given that you used precut flanged gaskets on this pump when you reinstalled it, am I correct that you didn't have to cut or manipulate or otherwise, you know, do anything to the precut gaskets?",q,MR. SIMONS,start_answer
2336,5298,215,13,That's correct.,a,THE WITNESS,start_question
2337,5299,215,14,Okay.  All right.  I understand that you weren't there when this pump was originally installed in your home.  So am I correct that you don't know what packaging it came in?,q,MR. SIMONS,start_answer
2338,5303,215,18,Correct.,a,THE WITNESS,start_question
2339,5304,215,19,"Okay.  Had the -- was there -- strike that. Did you ever possess any, like, operation manual or instruction manual for this pump?",q,MR. SIMONS,start_answer
2340,5308,215,23,No.,a,THE WITNESS,start_question
2341,5309,215,24,"Okay.  To your knowledge, have you ever talked with any Crane Co. representative about this pump?",q,MR. SIMONS,start_answer
2342,5313,216,3,No.,a,THE WITNESS,start_question
2343,5314,216,4,"To your knowledge, have you ever talked with any Crane Co. representative about any of the company's products?",q,MR. SIMONS,start_answer
2344,5317,216,7,No.,a,THE WITNESS,start_question
2345,5318,216,8,Okay.  Is there any other work that you have done with this pump that we have not yet discussed?,q,MR. SIMONS,start_answer
2346,5321,216,11,No.,a,THE WITNESS,start_question
2347,5322,216,12,Okay.  All right.  So let's move on from -- from the pump in your home. You testified that you encountered Crane Co. pumps during your work with your father; is that correct?,q,MR. SIMONS,start_answer
2348,5327,216,17,That's correct.,a,THE WITNESS,start_question
2349,5328,216,18,"Okay.  Are you able to identify any specific jobsite, or is it just a general memory that Crane Co. is one of the brands of pumps that you encountered throughout your career with your father?",q,MR. SIMONS,start_answer
2350,5332,216,22,Basically -- I guess you're going to have to repeat that question just so I want to make sure I answer it the proper way.,a,THE WITNESS,start_question
2351,5336,217,1,"Absolutely.  Do you recall working with or around a Crane Co. pump at any specific jobsites with your father, or do you -- rather, do you just have a memory that this was a brand of pump which you encountered generally over your career working with your father?",q,MR. SIMONS,start_answer
2352,5342,217,7,"Just -- I have -- yes, generally.  Not one particular jobsite.",a,THE WITNESS,start_question
2353,5344,217,9,"Okay.  Thank you.  As I understood it, one of the types of work that you did with Crane Co. pumps was you would install new ones, correct, with your father?",q,MR. SIMONS,start_answer
2354,5348,217,13,Correct.,a,THE WITNESS,start_question
2355,5349,217,14,Okay.  You described for me the process of installing a pump in your home -- a Crane Co. pump in your own home.  Would the process be the same with regard to the installation of any Crane Co. pump at any of the jobsites you may have encountered one?,q,MR. SIMONS,start_chat
2356,5354,217,19,Objection.  Form.,side_chat,MR. BECERRA,start_answer
2357,5355,217,20,Yes.,a,THE WITNESS,start_question
2358,5356,217,21,Okay.  Anything different about the installation process between what you testified about in terms of installing one in your home versus installing one at a jobsite with your dad?,q,MR. SIMONS,start_answer
2359,5361,218,1,"Basically, no.",a,THE WITNESS,start_question
2360,5362,218,2,Okay.  Could you tell me the size ranges of the Crane Co. pumps that you encountered in the field with your father?,q,MR. SIMONS,start_answer
2361,5365,218,5,I really can't you give the exact horsepower because we changed -- did not change a lot.  We changed a few.,a,THE WITNESS,start_question
2362,5368,218,8,"When you say ""a few,"" are you able to give me a good faith estimate, without guessing, as to what you mean by ""a few""?",q,MR. SIMONS,start_answer
2363,5371,218,11,"Without guessing, no.  That was not a large situation.  In other words, they were unfortunately very dependable.  So I was not changing them on a weekly basis or a monthly basis.",a,THE WITNESS,start_question
2364,5375,218,15,"Okay.  Why do you say ""unfortunately"" that they were dependable?",q,MR. SIMONS,start_answer
2365,5377,218,17,"Well, because when they're working, I didn't make any money.",a,THE WITNESS,start_question
2366,5379,218,19,"Fair enough.  Okay.  With regard to any of the Crane Co. pumps that you encountered in the field with your father, could you tell me where was the name located?  For example, was it on the pump itself?  Was it on a separate nameplate?  Was it on a tag?",q,MR. SIMONS,start_answer
2367,5386,219,1,It was on the pump itself.,a,THE WITNESS,start_question
2368,5387,219,2,Would this be the same situation as the pump in your home where it was embossed into the valve?,q,MR. SIMONS,start_answer
2369,5390,219,5,No.  It was a nameplate.,a,THE WITNESS,start_question
2370,5391,219,6,Gotcha.  Do you recall what color the nameplate itself was?,q,MR. SIMONS,start_answer
2371,5393,219,8,No.,a,THE WITNESS,start_question
2372,5394,219,9,Okay.  Do you know if it was a plastic nameplate or a steel nameplate or something else?,q,MR. SIMONS,start_answer
2373,5396,219,11,Yeah.  It was a metal nameplate.,a,THE WITNESS,start_question
2374,5397,219,12,Okay.  What information do you recall being contained on that nameplate?,q,MR. SIMONS,start_answer
2375,5399,219,14,What was the name on that nameplate?,a,THE WITNESS,start_question
2376,5400,219,15,No.  And I apologize if my question wasn't clear.  What information do you recall seeing on that nameplate?,q,MR. SIMONS,start_answer
2377,5403,219,18,What is the name?  Is that what you're --,a,THE WITNESS,start_question
2378,5404,219,19,No.  What information do you recall seeing --,q,MR. SIMONS,start_answer
2379,5406,219,21,"Oh, information.  Sorry.  My hearing --",a,THE WITNESS,start_question
2380,5407,219,22,That's okay.,q,MR. SIMONS,start_answer
2381,5408,219,23,My hearing is not that good.,a,THE WITNESS,start_question
2382,5409,219,24,No worries.,q,MR. SIMONS,start_answer
2383,5411,220,1,"Basically, it gave the horsepower and the electrical information.  The amperage that the motor drew and technical information other than the size of the pump.",a,THE WITNESS,start_question
2384,5415,220,5,Okay.  Were these pumps horizontal or vertically oriented pumps?,q,MR. SIMONS,start_answer
2385,5417,220,7,Horizontal.,a,THE WITNESS,start_question
2386,5418,220,8,"And do you know, were they single-stage or multistage pumps?",q,MR. SIMONS,start_answer
2387,5420,220,10,They were single-phase.,a,THE WITNESS,start_question
2388,5421,220,11,"Okay.  Did you ever install a new Crane Co. pump out in the field with your father?  And by ""new,"" I mean straight out of the box basically. Straight out of the packaging.",q,MR. SIMONS,start_answer
2389,5425,220,15,Yes.,a,THE WITNESS,start_question
2390,5426,220,16,Okay.  I understand that you've already told me about the frequency with which you did that. Can you tell me -- describe the packaging that any of those pumps came in?,q,MR. SIMONS,start_answer
2391,5430,220,20,No.  Except they were a cardboard material that the box was made out of.  I cannot tell you the color or anything like that.,a,THE WITNESS,start_question
2392,5433,220,23,Okay.  Do you recall if the pumps came with any -- the new pumps came with any written materials?,q,MR. SIMONS,start_answer
2393,5437,221,2,"Yes, it did.",a,THE WITNESS,start_question
2394,5438,221,3,Do you recall what types of written materials those pumps came with?,q,MR. SIMONS,start_answer
2395,5440,221,5,What type of written material?,a,THE WITNESS,start_question
2396,5441,221,6,"Yes, sir.",q,MR. SIMONS,start_answer
2397,5442,221,7,"Basically, it told you about the pump, how much water it would circulate, and all that kind of stuff.  I mean, it was basically technical information.",a,THE WITNESS,start_question
2398,5446,221,11,"Would -- I understand you started with your father at a fairly young age.  Would you personally review those manuals, or would your father review those manuals?",q,MR. SIMONS,start_answer
2399,5450,221,15,"Basically, my father would in many cases.",a,THE WITNESS,start_question
2400,5451,221,16,And then would he convey to you whatever information he felt needed to be conveyed to you?,q,MR. SIMONS,start_answer
2401,5453,221,18,Right.,a,THE WITNESS,start_question
2402,5454,221,19,Okay.  Would these pumps -- how were they -- how did they fit into the various systems?  Were they flanged?  Were they soldered?  Were they brazed? Were they threaded?  Was it some kind of combination?,q,MR. SIMONS,start_answer
2403,5458,221,23,Usually it was a soldered flange.,a,THE WITNESS,start_question
2404,5459,221,24,"Okay.  Do you know the brand name, trade name, or manufacturer's name of the -- strike that. Am I correct that you used a gasket on this -- on the flanges?",q,MR. SIMONS,start_answer
2405,5464,222,4,Yes.,a,THE WITNESS,start_question
2406,5465,222,5,Okay.  Were those gaskets precut?,q,MR. SIMONS,start_answer
2407,5466,222,6,"Yes, they were.",a,THE WITNESS,start_question
2408,5467,222,7,"Okay.  Do you know the brand name, trade name, or manufacturer's name of the gaskets?",q,MR. SIMONS,start_answer
2409,5469,222,9,No.,a,THE WITNESS,start_question
2410,5470,222,10,Okay.  Could you describe the color of the gaskets?,q,MR. SIMONS,start_answer
2411,5472,222,12,"A dull, reddish color.",a,THE WITNESS,start_question
2412,5473,222,13,Were they the same kind of rubber-type material that you talked about earlier when we talked about the pump in your own home?,q,MR. SIMONS,start_answer
2413,5476,222,16,Yes.,a,THE WITNESS,start_question
2414,5477,222,17,Okay.  And where did you obtain those new gaskets from?,q,MR. SIMONS,start_answer
2415,5479,222,19,"Basically, they came with the pump.",a,THE WITNESS,start_question
2416,5480,222,20,They came in the box with --,q,MR. SIMONS,start_answer
2417,5481,222,21,"You know, I say that, but now that I think about it, I am not sure if they came with the pump or not.  They are a standard-size gasket on a circulating pump for a heater.",a,THE WITNESS,start_question
2418,5486,223,1,"Okay.  As far as I know, you said you couldn't give me, like, the ranges of the horsepower on these pumps.  Are you able to tell me, like, the range of the inlets -- the inlets and outlets on these pumps that you encountered out in the field with your dad?",q,MR. SIMONS,start_answer
2419,5492,223,7,"I think what you're asking me, most of them were the inch-and-a-half flange to the pump.",a,THE WITNESS,start_question
2420,5494,223,9,Gotcha.  Okay.  Thank you.  That's helpful.  How long would it take to install the new flanged gasket on one of these pumps?,q,MR. SIMONS,start_answer
2421,5497,223,12,It was not a long process.  Twenty minutes maybe.,a,THE WITNESS,start_question
2422,5499,223,14,And did you need to cut or slice or grind or any -- manipulate in any other way these precut flanged gaskets?,q,MR. SIMONS,start_answer
2423,5502,223,17,No.,a,THE WITNESS,start_question
2424,5503,223,18,Okay.  All right.  Do you recall the first time you encountered a Crane Co. pump out in the field?,q,MR. SIMONS,start_answer
2425,5506,223,21,No.,a,THE WITNESS,start_question
2426,5507,223,22,Do you recall the last time you encountered one out in the field?,q,MR. SIMONS,start_answer
2427,5509,223,24,No.,a,THE WITNESS,start_question
2428,5511,224,1,Okay.  Let's move on to another part of this.  Did you ever have to do any maintenance work on any previously installed Crane Co. pump that you encountered in the field?,q,MR. SIMONS,start_answer
2429,5515,224,5,No.,a,THE WITNESS,start_question
2430,5516,224,6,Okay.  Did you ever do any removal of any Crane Co. pump that was previously installed that you encountered out in the field?,q,MR. SIMONS,start_answer
2431,5519,224,9,"I did not do a lot, but we did a few.  We did not have a lot of those pumps out there.",a,THE WITNESS,start_question
2432,5521,224,11,Okay.  You talked earlier about the process of removing the Crane Co. pump from your home.  Would that be the same process that you followed to remove one from the field?,q,MR. SIMONS,start_answer
2433,5525,224,15,Yes.,a,THE WITNESS,start_question
2434,5526,224,16,Okay.  Anything different about the way you removed that pump from your home versus the way you'd remove them -- one you encountered in the field?,q,MR. SIMONS,start_answer
2435,5530,224,20,No.,a,THE WITNESS,start_question
2436,5531,224,21,"Okay.  And if you did encounter a Crane Co. pump that you had to remove out in the field, am I correct that you wouldn't know the maintenance history of that pump?",q,MR. SIMONS,start_answer
2437,5536,225,1,Right.,a,THE WITNESS,start_question
2438,5537,225,2,"Okay.  And am I correct that given that you didn't know the maintenance history of those pumps, you wouldn't know whether -- or which components were original to the pumps or not; is that correct?",q,MR. SIMONS,start_answer
2439,5542,225,7,That's correct.,a,THE WITNESS,start_question
2440,5543,225,8,"Okay.  Sir, is there any other work that you recall doing -- personally doing with or being around others when you were working on a Crane Co. pump which we haven't discussed?",q,MR. SIMONS,start_answer
2441,5547,225,12,I did not understand the question.,a,THE WITNESS,start_question
2442,5548,225,13,"Okay.  Let's try that again then, and I apologize.  Is there any other work on a Crane Co. pump that you personally did which we haven't discussed?",q,MR. SIMONS,start_answer
2443,5552,225,17,No.,a,THE WITNESS,start_question
2444,5553,225,18,Okay.  Is there any other work that you recall observing other people doing in your presence on a Crane Co. pump that we haven't already discussed?,q,MR. SIMONS,start_answer
2445,5557,225,22,No.,a,THE WITNESS,start_question
2446,5558,225,23,"Okay.  I'm going to move on to another product line.  Are you able to keep going for a little bit, or do you want to take a break?",q,MR. SIMONS,start_chat
2447,5562,226,2,I'd like to take a break.,side_chat,THE WITNESS,start_chat
2448,5563,226,3,"Absolutely, sir.  I'll be here, and you just let me know when you're ready to continue.",side_chat,MR. SIMONS,start_chat
2449,5566,226,6,Okay.  Thank you.,side_chat,THE WITNESS,start_chat
2450,5567,226,7,"The time is approximately 4:07, and we are off the record.",side_chat,THE VIDEOGRAPHER,is brackets
2451,5569,226,9,(A break was taken from 4:07 to 4:16 p.m.),brackets,,start_chat
2452,5570,226,10,"The time is approximately 4:16, and we are back on the record. Counsel, you may proceed.",side_chat,THE VIDEOGRAPHER,start_chat
2453,5573,226,13,Thank you very much.,side_chat,MR. SIMONS,start_question
2454,5575,226,15,"All right, sir.  We are back.  I have -- I always say that just taking breaks, it gives me a chance to think about things I might have neglected to ask that I realize I need to ask.  So I'm going to clean up a couple of things first, and then we'll move on to a different product. You mentioned that your neighbor came down with an asbestos-related disease in 1985.  What did your neighbor do for work at H & V?",q,MR. SIMONS,start_answer
2455,5584,226,24,"He -- I don't know his actual job.  I do know that they had a lot of corrugated boxes that different material came in, and I know on weekends he would load up his trailer and take that cardboard to a recycling place and make a few extra dollars.  What his actual job at H & V was, I do not know.",a,THE WITNESS,start_question
2456,5591,227,6,Fair enough.  Did he ever discuss with you how he felt he contracted an asbestos-related disease?,q,MR. SIMONS,start_answer
2457,5594,227,9,"You've got to know more of the -- well, they were sure he came down with it because of exposure at H & V, which they made filters and paper.",a,THE WITNESS,start_question
2458,5597,227,12,Okay.,q,MR. SIMONS,start_answer
2459,5598,227,13,"What type of filters?  I'm not sure, but it was shortly after that -- well, I say ""shortly"" -- about 10 years later, his wife came down with the same disease, asbestos-related cancer, and she died very shortly after that.  Then one of his daughters -- well, not -- his daughter came down with it eight years later with the same disease, and she died of it.  So it was quite a tragedy for the neighborhood, but all three were asbestos-related cancer.",a,THE WITNESS,start_question
2460,5607,227,22,Okay.,q,MR. SIMONS,start_answer
2461,5608,227,23,That's --,a,THE WITNESS,start_question
2462,5609,227,24,Do you recall -- I'm so sorry.  I didn't mean to interrupt.  Please finish.,q,MR. SIMONS,start_answer
2463,5612,228,2,Do I recall what?,a,THE WITNESS,start_question
2464,5613,228,3,"Oh, okay, sir.  I'm sorry.  I thought I -- I apologize.  I thought I interrupted you.  Do you recall his wife's name?",q,MR. SIMONS,start_answer
2465,5616,228,6,Alice.,a,THE WITNESS,start_question
2466,5617,228,7,Okay.  And do you recall their daughter's name?,q,MR. SIMONS,start_answer
2467,5619,228,9,"Well, unfortunately, I think I have mixed those up.  I think Alice was the daughter.  I'm not sure of his wife's first name.",a,THE WITNESS,start_question
2468,5622,228,12,"Okay.  And when you say ""asbestos cancer,"" do you know if it was lung cancer or colon cancer or if it was mesothelioma?",q,MR. SIMONS,start_answer
2469,5625,228,15,Ethelioma (sic).,a,THE WITNESS,start_question
2470,5626,228,16,"Okay.  Thank you.  All right.  I asked you a question regarding Crane Co., but did you ever speak with any manufacturer representatives for any of the products or equipment you worked with while you were assisting your dad?",q,MR. SIMONS,start_answer
2471,5631,228,21,No.  Well --,a,THE WITNESS,start_question
2472,5632,228,22,Okay.,q,MR. SIMONS,start_answer
2473,5633,228,23,All right.,a,THE WITNESS,start_question
2474,5634,228,24,"No.  I don't want to cut you off.  You said ""no.""  Then you said ""well.""  Do you have something else to add?  If you do, now is the time.",q,MR. SIMONS,start_answer
2475,5638,229,3,I'm not sure if they were taking the engineer that used to work with us and advise us on different projects.,a,THE WITNESS,start_question
2476,5641,229,6,"Gotcha.  That was the engineer from the supply company, right?",q,MR. SIMONS,start_answer
2477,5643,229,8,Yes.,a,THE WITNESS,start_question
2478,5644,229,9,"Okay.  But to your knowledge, did he work for any of the products or equipment manufacturers or --",q,MR. SIMONS,start_answer
2479,5647,229,12,I do not know that answer.,a,THE WITNESS,start_question
2480,5648,229,13,"Okay.  Fair enough.  Thank you.  I also want to ask you very, very briefly, sir, are you familiar with OSHA?",q,MR. SIMONS,start_answer
2481,5651,229,16,Yes.,a,THE WITNESS,start_question
2482,5652,229,17,Okay.  And what is your understanding of OSHA?,q,MR. SIMONS,start_answer
2483,5654,229,19,They're a safety organization.,a,THE WITNESS,start_question
2484,5655,229,20,"Okay.  To your knowledge -- well, strike that because I think it's -- Am I correct that you stopped assisting your dad on jobsites prior to 1972?",q,MR. SIMONS,start_answer
2485,5659,229,24,Not prior to 1972.,a,THE WITNESS,start_question
2486,5661,230,1,Okay.  So you were still going out on jobsites as of '72?,q,MR. SIMONS,start_answer
2487,5663,230,3,No.  He basically closed Groton Refrigeration in 1972.,a,THE WITNESS,start_question
2488,5665,230,5,"Okay.  All right.  I'll move on.  Thank you.  I appreciate it.  The last thing I want to talk to you about is you mentioned valves, and we've talked about the Crane Co. valves that you installed and removed in your home earlier today.  I now want to talk to you -- you said that the circulating pumps that you encountered in the field typically came with an expansion valve which you believe was from the same manufacturer.  Is that a correct summary of your testimony?",q,MR. SIMONS,start_answer
2489,5675,230,15,That's correct.,a,THE WITNESS,start_question
2490,5676,230,16,"Okay.  I know you said you only worked with or around a few Crane Co. pumps.  Would it be fair to say, then, that you also only worked with or around a few Crane Co. expansion valves out in the field while assisting your dad?",q,MR. SIMONS,start_answer
2491,5681,230,21,"We worked with many different ones.  So I would say it was more than a few, but I could not say how many.",a,THE WITNESS,start_question
2492,5684,230,24,"Okay.  When you say ""many different ones,"" what --",q,MR. SIMONS,start_answer
2493,5687,231,2,"Because every valve I put on, I didn't pay attention to the manufacturer.",a,THE WITNESS,start_question
2494,5689,231,4,"Fair enough.  Okay.  Let me ask you.  With regard to the Crane Co. pumps that you worked with, are you able to give me a good faith estimate without guessing of how many pumps that you encountered were Crane Co. pumps versus the other brand of pumps that you encountered?",q,MR. SIMONS,start_answer
2495,5695,231,10,"No, I cannot.",a,THE WITNESS,start_question
2496,5696,231,11,Okay.  Are you able to -- the same question for valves.  Are you able to tell me the percentage of Crane Co. valves you encountered in the field while assisting your dad as opposed to other brands of valves which you worked with and around?,q,MR. SIMONS,start_answer
2497,5701,231,16,"No, I cannot.",a,THE WITNESS,start_question
2498,5702,231,17,Okay.  Am I correct that you were never in charge of ordering products for your father's company?,q,MR. SIMONS,start_answer
2499,5705,231,20,You're correct.,a,THE WITNESS,start_question
2500,5706,231,21,Okay.  And would he have been the person in charge?,q,MR. SIMONS,start_answer
2501,5708,231,23,I was not in charge.,a,THE WITNESS,start_question
2502,5709,231,24,Right.  I understand you weren't.  Am I correct that your father was the one who was in charge of ordering products and supplies --,q,MR. SIMONS,start_answer
2503,5713,232,3,Yes.,a,THE WITNESS,start_question
2504,5714,232,4,-- for the company?,q,MR. SIMONS,start_answer
2505,5715,232,5,Yes.,a,THE WITNESS,start_question
2506,5716,232,6,Okay.  Did he have accounts with any particular supply houses?,q,MR. SIMONS,start_answer
2507,5718,232,8,Yes.,a,THE WITNESS,start_question
2508,5719,232,9,Could you tell me which one or ones you believe he had accounts with?,q,MR. SIMONS,start_answer
2509,5721,232,11,Standard Supply in Worcester.,a,THE WITNESS,start_question
2510,5722,232,12,Okay.  Did your father ever purchase expansion valves for use in his business independently of his purchase of an accompanying pump or if -- do you understand my question?,q,MR. SIMONS,start_answer
2511,5726,232,16,"Not really.  I think what your question is, is did he purchase these things from different supply companies, and the answer is no.",a,THE WITNESS,start_question
2512,5729,232,19,"No.  The answer is no.  Okay.  Well, and I appreciate that, and my question was bad, so I'm going to try it again. You testified that the expansion -- I'm sorry -- that the pumps came with a -- typically came with an expansion valve, right?",q,MR. SIMONS,start_answer
2513,5736,233,1,The pumps had nothing to do with the expansion valve.,a,THE WITNESS,start_question
2514,5738,233,3,Okay.  I'm a little confused then.  I -- maybe I misunderstood your testimony.  I thought that the -- you indicated that the pumps were typically the same manufacturer as the expansion -- as the associated expansion valve?,q,MR. SIMONS,start_answer
2515,5743,233,8,Yes.,a,THE WITNESS,start_question
2516,5744,233,9,Is that correct?,q,MR. SIMONS,start_answer
2517,5745,233,10,That's correct.,a,THE WITNESS,start_question
2518,5746,233,11,Okay.  Okay.  But they weren't -- they didn't come in the same package?,q,MR. SIMONS,start_answer
2519,5748,233,13,Right.,a,THE WITNESS,start_question
2520,5749,233,14,"Okay.  So they -- gotcha.  All right.  So if you were -- if your dad was purchasing a brand X pump, he would typically then go ahead and purchase a brand X expansion valve; is that correct?",q,MR. SIMONS,start_answer
2521,5753,233,18,"He didn't have to purchase the same type. Put it that way, if that makes sense.",a,THE WITNESS,start_question
2522,5755,233,20,"It does.  Let me try and clarify that a little bit for my own sake.  So you didn't have to use, for example, a Crane Co. expansion valve with a Crane Co. pump?",q,MR. SIMONS,start_answer
2523,5759,233,24,Correct.,a,THE WITNESS,start_question
2524,5761,234,1,That's correct.  Okay.  Was there any rationale or formula or some reasoning why you -- when you would use a Crane Co. expansion valve with a Crane Co. pump?,q,MR. SIMONS,start_answer
2525,5765,234,5,No.  The two were different functions. Put it that way.,a,THE WITNESS,start_question
2526,5767,234,7,Okay.,q,MR. SIMONS,start_answer
2527,5768,234,8,So you could use -- you did not have to use the same.,a,THE WITNESS,start_question
2528,5770,234,10,"Okay.  So if they did happen to be the same, it was just luck of the draw; it wasn't by design?  Is that fair to say?",q,MR. SIMONS,start_answer
2529,5773,234,13,That's correct to say.,a,THE WITNESS,start_question
