,indice,page_number,line_number,text,text_type,speaker,time_added
1148,3378,129,9,I remember him putting a piece of pipe over the fittings.,a,THE WITNESS,start_question
1149,3380,129,11,"Okay.  Outside of uncrating the oven, putting the legs on and connecting the flue, was there any other step in installing the Bakers Pride pizza oven?",q,MS. BATCHELDER,start_answer
1150,3384,129,15,"No, not if it was new, no.",a,THE WITNESS,start_question
1151,3385,129,16,Okay.  And let's move on to the scraping of the interior of the ovens that you observed Allen performing.  Was that at the shop?,q,MS. BATCHELDER,start_answer
1152,3389,129,20,"That was at the shop, yes.",a,THE WITNESS,start_question
1153,3390,129,21,Okay.  Do you know what the purpose of him scraping the interior of the pizza ovens was?,q,MS. BATCHELDER,start_answer
1154,3393,129,24,"The stones would have like hardened black, I would say, probably grease or pizza on it.  He would scrape it down with a wire brush.",a,THE WITNESS,start_question
1155,3397,130,3,How often did you observe him performing that work on a Bakers Pride pizza oven?,q,MS. BATCHELDER,start_answer
1156,3400,130,6,"Quite a few times.  I can't say one or two, but it was quite a few times.",a,THE WITNESS,start_question
1157,3402,130,8,"Okay.  Is that something he did when you first started at the company, or was that later on?",q,MS. BATCHELDER,start_answer
1158,3405,130,11,"That was -- like I said, it was always pizza ovens up there, and if it was a Bakers Pride at that time, then he would do that.",a,THE WITNESS,start_question
1159,3408,130,14,But you don't know for certain whether he was performing that work on a Bakers Pride pizza oven in the 1970s when you first started?,q,MS. BATCHELDER,start_answer
1160,3411,130,17,"I can't remember, no.",a,THE WITNESS,start_question
1161,3412,130,18,"Okay.  Now, so he was scraping the interior of these Bakers Pride pizza ovens. I'm assuming they were used?",q,MS. BATCHELDER,start_answer
1162,3415,130,21,Yes.,a,THE WITNESS,start_question
1163,3416,130,22,Do you know where they came from?,q,MS. BATCHELDER,start_answer
1164,3417,130,23,"From restaurants that he -- if a restaurant was closing, he would go out and buy the equipment.",a,THE WITNESS,start_question
1165,3421,131,2,Okay.,q,MS. BATCHELDER,start_answer
1166,3422,131,3,"Or if he went to an auction, he would buy it.",a,THE WITNESS,start_question
1167,3424,131,5,You don't know any specific location of where they came from?,q,MS. BATCHELDER,start_answer
1168,3426,131,7,"No, I don't.  I can't remember.",a,THE WITNESS,start_question
1169,3427,131,8,Do you know the manufacture date of any of those Bakers Pride pizza ovens that you saw him scraping?,q,MS. BATCHELDER,start_answer
1170,3430,131,11,"No, I don't.",a,THE WITNESS,start_question
1171,3431,131,12,Do you know the maintenance history of any of those Bakers Pride pizza ovens that you saw him scraping?,q,MS. BATCHELDER,start_answer
1172,3434,131,15,"No, I don't.",a,THE WITNESS,start_question
1173,3435,131,16,Do you recall the last time you saw him scraping the interior of a Bakers Pride pizza oven?,q,MS. BATCHELDER,start_answer
1174,3438,131,19,I would say probably a couple years after we moved to the Chelsea store.  It would be --,a,THE WITNESS,start_question
1175,3441,131,22,So in the mid '80s?,q,MS. BATCHELDER,start_answer
1176,3442,131,23,Mid '80s.,a,THE WITNESS,start_question
1177,3443,131,24,Okay.  Do you have any personal knowledge as to the composition of the stones that he was scraping inside the Bakers Pride pizza ovens?,q,MS. BATCHELDER,start_answer
1178,3448,132,4,"No, I don't.",a,THE WITNESS,start_question
1179,3449,132,5,"Okay.  And you've already testified that masks were provided by Seidman Brothers, correct?",q,MS. BATCHELDER,start_answer
1180,3452,132,8,Yes.,a,THE WITNESS,start_question
1181,3453,132,9,"And I believe you just testified that you would see Allen wear a mask when he was scraping the pizza ovens, generally; is that correct?",q,MS. BATCHELDER,start_chat
1182,3457,132,13,Objection.,side_chat,MR. CHRABASZCZ,start_answer
1183,3458,132,14,"Occasionally, yes.",a,THE WITNESS,start_question
1184,3459,132,15,"Okay.  Now, let's talk about refurbishing the Bakers Pride pizza ovens.  Was the scraping the interior part of the refurbishing process?",q,MS. BATCHELDER,start_answer
1185,3463,132,19,It depended on what the stones looked like.,a,THE WITNESS,start_question
1186,3465,132,21,Okay.  So he didn't scrape the interior of every Bakers Pride pizza oven that he refurbished?,q,MS. BATCHELDER,start_answer
1187,3468,132,24,No.,a,THE WITNESS,start_question
1188,3470,133,1,Okay.  Are you able to put a percentage as to how many Bakers Pride pizza ovens you saw him scrape as opposed to those he didn't?,q,MS. BATCHELDER,start_answer
1189,3474,133,5,I couldn't put a percentage on it.,a,THE WITNESS,start_question
1190,3475,133,6,"Okay.  Well, you testified that you recall him having to replace the stones, right?",q,MS. BATCHELDER,start_answer
1191,3477,133,8,Yes.,a,THE WITNESS,start_question
1192,3478,133,9,Do you know where those stones -- the replacement stones would have come from?,q,MS. BATCHELDER,start_answer
1193,3480,133,11,I would imagine he ordered them from Bakers Pride.  I'm not too sure.,a,THE WITNESS,start_question
1194,3482,133,13,You don't know that for certain?,q,MS. BATCHELDER,start_answer
1195,3483,133,14,I worked at the shop.  I just helped.,a,THE WITNESS,start_question
1196,3484,133,15,And you don't know the manufacturer of those stones?,q,MS. BATCHELDER,start_answer
1197,3486,133,17,"No, I don't.",a,THE WITNESS,start_question
1198,3487,133,18,Okay.  Do you know what the process is for removing the interior stones from the Bakers Pride pizza ovens?,q,MS. BATCHELDER,start_answer
1199,3490,133,21,You lift them up and you slide them out.,a,THE WITNESS,start_question
1200,3492,133,23,So it comes out in one piece then?,q,MS. BATCHELDER,start_chat
1201,3493,133,24,Objection.,side_chat,MR. CHRABASZCZ,start_answer
1202,3495,134,1,Yes.,a,THE WITNESS,start_question
1203,3496,134,2,Do the stones come out in one piece?,q,MS. BATCHELDER,start_answer
1204,3497,134,3,Yes.,a,THE WITNESS,start_question
1205,3498,134,4,"And how about reinstalling the new stones into the Bakers Pride pizza ovens, do you know the process for performing that?",q,MS. BATCHELDER,start_answer
1206,3501,134,7,We would slide them back in.,a,THE WITNESS,start_question
1207,3502,134,8,Okay.  And the stones would go in in one piece?,q,MS. BATCHELDER,start_answer
1208,3504,134,10,Yes.,a,THE WITNESS,start_question
1209,3505,134,11,Did you ever have to modify the stones in any way prior to installing them?,q,MS. BATCHELDER,start_answer
1210,3507,134,13,No.,a,THE WITNESS,start_question
1211,3508,134,14,Okay.,q,MS. BATCHELDER,start_answer
1212,3509,134,15,"There was a few times that the stones were cracked, we had to replace them. That's -- like I said, Allen worked on that.  I only helped him.",a,THE WITNESS,start_question
1213,3513,134,19,"Okay.  Now, you testified that you sometimes observed Allen having to replace a valve on a Bakers Pride pizza oven; is that right?",q,MS. BATCHELDER,start_answer
1214,3517,134,23,Yes.,a,THE WITNESS,start_question
1215,3518,134,24,Are you able -- strike that. When is the first time you observed him replace a valve on a Bakers Pride pizza oven?,q,MS. BATCHELDER,start_answer
1216,3523,135,4,"I can't remember that.  All I know is Allen, he used to take like a putty knife and have to chip the gasket off it because it was, like, hard as a rock to get it off the valve.",a,THE WITNESS,start_question
1217,3527,135,8,"And again, this is one of the ovens that he was refurbishing?",q,MS. BATCHELDER,start_answer
1218,3529,135,10,Yes.,a,THE WITNESS,start_question
1219,3530,135,11,"Okay.  So as we already stated, you don't know if that was the original valve associated with the Bakers Pride pizza oven, correct?",q,MS. BATCHELDER,start_chat
1220,3534,135,15,Objection.,side_chat,MR. CHRABASZCZ,start_answer
1221,3535,135,16,"No, I don't.",a,THE WITNESS,start_question
1222,3536,135,17,I'm correct?,q,MS. BATCHELDER,start_answer
1223,3537,135,18,"Yes, you're correct.  I'm sorry.",a,THE WITNESS,start_question
1224,3538,135,19,All right.  Do you know the manufacturer of any of the valves that Allen removed from a Bakers Pride pizza oven?,q,MS. BATCHELDER,start_answer
1225,3541,135,22,"No, I don't.",a,THE WITNESS,start_question
1226,3542,135,23,Do you know the manufacturer of any of the valves that Allen installed on a Bakers Pride pizza oven?,q,MS. BATCHELDER,start_answer
1227,3546,136,2,"No, I don't.",a,THE WITNESS,start_question
1228,3547,136,3,Okay.  Do you know from where Allen would have purchased the replacement valves associated with the Bakers Pride pizza ovens?,q,MS. BATCHELDER,start_answer
1229,3550,136,6,"I had nothing to do with that, no, I don't.",a,THE WITNESS,start_question
1230,3552,136,8,"Okay.  And again, Seidman Brothers provided masks for work performed in the shop, correct?",q,MS. BATCHELDER,start_chat
1231,3555,136,11,Objection.,side_chat,MR. CHRABASZCZ,start_answer
1232,3556,136,12,Yes.,a,THE WITNESS,start_question
1233,3557,136,13,Did you ever see Allen wear a mask when replacing a valve on any of the pizza ovens?,q,MS. BATCHELDER,start_answer
1234,3560,136,16,I can't answer that question.,a,THE WITNESS,start_question
1235,3561,136,17,"Possible he did though, correct?",q,MS. BATCHELDER,start_chat
1236,3562,136,18,Objection.,side_chat,MR. CHRABASZCZ,start_answer
1237,3563,136,19,Possible.,a,THE WITNESS,start_question
1238,3564,136,20,"And now you said you saw him having to chip a gasket sometimes when removing or replacing the valve, correct?",q,MS. BATCHELDER,start_answer
1239,3567,136,23,Yes.,a,THE WITNESS,start_question
1240,3568,136,24,What tool would he use with that work?,q,MS. BATCHELDER,start_answer
1241,3570,137,1,"He would use sort of like a putty knife and a hammer, or he would just scrape it off.",a,THE WITNESS,start_question
1242,3573,137,4,Okay.,q,MS. BATCHELDER,start_answer
1243,3574,137,5,He would say that the gasket turns into hard rock.,a,THE WITNESS,start_question
1244,3576,137,7,If you could approximate for me how long would it take for Mr. Seidman to remove or chip away at the gasket on the Bakers Pride pizza oven?,q,MS. BATCHELDER,start_answer
1245,3580,137,11,I would say 45 minutes.,a,THE WITNESS,start_question
1246,3581,137,12,45 minutes?,q,MS. BATCHELDER,start_answer
1247,3582,137,13,"Yeah, to scrape it, yes, if it was hardened.",a,THE WITNESS,start_question
1248,3584,137,15,"And is that for the replacement process in its entirety, or is that just to remove?",q,MS. BATCHELDER,start_answer
1249,3587,137,18,To remove the gasket because I remember him saying the asbestos gasket turns to stone.,a,THE WITNESS,start_question
1250,3590,137,21,"Now, you said ""asbestos.""",q,MS. BATCHELDER,start_answer
1251,3591,137,22,Yes.,a,THE WITNESS,start_question
1252,3592,137,23,Do you have personal knowledge that the gasket itself was asbestos-containing?,q,MS. BATCHELDER,start_chat
1253,3595,138,1,Objection.,side_chat,MR. CHRABASZCZ,start_answer
1254,3596,138,2,No.  Allen had told me that.,a,THE WITNESS,start_question
1255,3597,138,3,When did Allen tell you that?,q,MS. BATCHELDER,start_answer
1256,3598,138,4,"I can't remember, but I remember walking up there when he was scraping it and he was tapping it.",a,THE WITNESS,start_question
1257,3601,138,7,"Okay.  And I believe you already testified that if it was known that products contained asbestos that the employees at Seidman Brothers would be wearing masks, correct?",q,MS. BATCHELDER,start_chat
1258,3606,138,12,Objection.,side_chat,MR. CHRABASZCZ,start_answer
1259,3607,138,13,Yes.,a,THE WITNESS,start_question
1260,3608,138,14,"So fair to say if Allen knew the products contained asbestos, the gasket in this case, he would probably be wearing a mask while working with it?",q,MS. BATCHELDER,start_chat
1261,3612,138,18,Objection.,side_chat,MR. CHRABASZCZ,start_answer
1262,3613,138,19,"I would imagine, yes.",a,THE WITNESS,start_question
1263,3614,138,20,How long would it take for Allen to install the new valve on the Bakers Pride pizza oven?,q,MS. BATCHELDER,start_answer
1264,3617,138,23,I have no idea.,a,THE WITNESS,start_question
1265,3618,138,24,Did you ever observe him perform that work?,q,MS. BATCHELDER,start_answer
1266,3621,139,2,"I seen him put them on, but I continued on with my work.  I didn't pay any attention.",a,THE WITNESS,start_question
1267,3624,139,5,But you paid attention to him removing it?,q,MS. BATCHELDER,start_answer
1268,3626,139,7,I was called down there when he told me it was hard as a rock.,a,THE WITNESS,start_question
1269,3628,139,9,What would your role be in assisting him remove the gasket?,q,MS. BATCHELDER,start_answer
1270,3630,139,11,"I had nothing to do with it.  I just went down there.  He called me down there and showed me the gasket, how hard it was, and he did say it was asbestos.",a,THE WITNESS,start_question
1271,3634,139,15,"Now, you also said that Allen would take apart the Bakers Pride pizza ovens.  What do you mean by that?",q,MS. BATCHELDER,start_answer
1272,3637,139,18,He would take the -- it depended.  He would check out the valves.  He would check for leaks.,a,THE WITNESS,start_question
1273,3640,139,21,"When you say ""take apart,"" you mean the valves, the stones?",q,MS. BATCHELDER,start_answer
1274,3642,139,23,"Make sure there was no leaks.  He would take out the stones, make sure everything was working right.",a,THE WITNESS,start_question
1275,3646,140,2,Okay.  So is there anything outside of what we've already discussed that you associate with refurbishing a Bakers Pride pizza oven?,q,MS. BATCHELDER,start_answer
1276,3649,140,5,That is all I can remember.,a,THE WITNESS,start_question
1277,3650,140,6,"Okay.  And have we discussed all of the work that you can recall, as you sit here today, observing Mr. Seidman perform on a Bakers Pride pizza oven?",q,MS. BATCHELDER,start_answer
1278,3654,140,10,That's all I remember.,a,THE WITNESS,start_chat
1279,3655,140,11,"Thank you, sir. Those are all my questions.",side_chat,MS. BATCHELDER,start_chat
1280,3657,140,13,Thank you.,side_chat,THE WITNESS,symbols
1281,3658,140,14,* * * * * EXAMINATION CONDUCTED,symbols,,start_question
1282,3661,140,17,"How are you doing, Mr. Finn?",q,MR. THOMEN,start_answer
1283,3662,140,18,"Good.  How are you doing, sir?",a,THE WITNESS,start_question
1284,3663,140,19,Good.  I represent Hobart.  I have some quick questions with regard to your earlier testimony regarding Hobart electric Frialators.,q,MR. THOMEN,start_answer
1285,3667,140,23,Uh-huh.,a,THE WITNESS,start_question
1286,3668,140,24,"You indicated you saw Mr. Seidman take apart electrical Frialators, one of the manufacturers which was Hobart; do you recall that testimony?",q,MR. THOMEN,start_answer
1287,3673,141,4,"I never saw him taking apart electric Frialators, I don't think.",a,THE WITNESS,start_question
1288,3675,141,6,Do you have a memory of Mr. Seidman ever taking apart any electrical Frialators?,q,MR. THOMEN,start_answer
1289,3677,141,8,"I remember him taking apart electrical Frialators.  Whether it was a Hobart, I'm not too sure.  I did say Hobart pizza ovens.  I don't think I said anything about a Hobart Frialator.",a,THE WITNESS,start_question
1290,3682,141,13,"You named a couple of pizza ovens manufacturers, but I don't think you mentioned Hobart.  Are you saying, as you sit here today, that you recall work being done on a Hobart pizza oven?",q,MR. THOMEN,start_answer
1291,3687,141,18,"Now that you mentioned the name, that was one that I couldn't remember.",a,THE WITNESS,start_question
1292,3689,141,20,Okay.  With regard to what?,q,MR. THOMEN,start_answer
1293,3690,141,21,Pizza oven.,a,THE WITNESS,start_question
1294,3691,141,22,Okay.  Let's just close out the electrical Frialators.  Do you recall Mr. Seidman ever doing any work on an electrical Frialator made by Hobart?,q,MR. THOMEN,start_answer
1295,3696,142,2,"I can't recall that, no.",a,THE WITNESS,start_question
1296,3697,142,3,"Okay.  We're done with that.  So with regard to any work to a Hobart pizza oven, what do you recall specifically seeing Mr. Seidman do?",q,MR. THOMEN,start_answer
1297,3701,142,7,Replacing the stones just like we did on the other one.,a,THE WITNESS,start_question
1298,3703,142,9,Replacing the stones?,q,MR. THOMEN,start_answer
1299,3704,142,10,"Replacing the stones, checking out the valves, making sure everything is right.  I did say there was another pizza oven that I couldn't remember, and it was a Hobart.",a,THE WITNESS,start_question
1300,3708,142,14,"All right.  Were these new -- the work that you're describing, were these new pizza ovens or used?",q,MR. THOMEN,start_answer
1301,3711,142,17,Used.,a,THE WITNESS,start_question
1302,3712,142,18,"When you said replacing the stones, can you describe what that involved with respect to the Hobart pizza oven?",q,MR. THOMEN,start_answer
1303,3715,142,21,Sliding them out and replacing it.,a,THE WITNESS,start_question
1304,3716,142,22,Where were they located?,q,MR. THOMEN,start_answer
1305,3717,142,23,"As soon as you opened the door, they were even with the door.",a,THE WITNESS,start_question
1306,3720,143,1,They were what?,q,MR. THOMEN,start_answer
1307,3721,143,2,They were even with the door.,a,THE WITNESS,start_question
1308,3722,143,3,Even with the door?,q,MR. THOMEN,start_answer
1309,3723,143,4,That I can remember.,a,THE WITNESS,start_question
1310,3724,143,5,And do you know what the stones were made of?,q,MR. THOMEN,start_answer
1311,3726,143,7,I have no idea.,a,THE WITNESS,start_question
1312,3727,143,8,And what would be the type of work that would involve replacing those stones?,q,MR. THOMEN,start_answer
1313,3729,143,10,Just lifting them up and carrying them out.,a,THE WITNESS,start_question
1314,3731,143,12,In one piece?,q,MR. THOMEN,start_answer
1315,3732,143,13,In one piece.,a,THE WITNESS,start_question
1316,3733,143,14,And what did Mr. Seidman do with the stones afterwards?,q,MR. THOMEN,start_answer
1317,3735,143,16,After he took them out?,a,THE WITNESS,start_question
1318,3736,143,17,Yes.,q,MR. THOMEN,start_answer
1319,3737,143,18,He would lean them up against the wall.,a,THE WITNESS,start_question
1320,3739,143,20,All right.  And he'd buy a new set of stones and replace it?,q,MR. THOMEN,start_answer
1321,3741,143,22,"No, he would check everything inside, underneath it, and make sure everything is fine.",a,THE WITNESS,start_question
1322,3745,144,1,What other work do you remember seeing him do?  And this is specifically with regard to Hobart pizza ovens.,q,MR. THOMEN,start_answer
1323,3748,144,4,"He would take apart the front panel and check out the valves, make sure the gasket ain't leaking.",a,THE WITNESS,start_question
1324,3751,144,7,Anything else?,q,MR. THOMEN,start_answer
1325,3752,144,8,That's all I can remember on that.,a,THE WITNESS,start_question
1326,3753,144,9,Do you know when this took place?,q,MR. THOMEN,start_answer
1327,3754,144,10,"No, I don't.",a,THE WITNESS,start_question
1328,3755,144,11,Do you know the specific model number or model name?,q,MR. THOMEN,start_answer
1329,3757,144,13,"No, I don't.",a,THE WITNESS,start_question
1330,3758,144,14,What about the locations that they got the pizza ovens from?,q,MR. THOMEN,start_answer
1331,3760,144,16,"No.  Like I said, they went to auctions and they bought out restaurants.",a,THE WITNESS,start_question
1332,3762,144,18,Do you know if it was a convection or conventional oven?,q,MR. THOMEN,start_answer
1333,3764,144,20,I believe it was a conventional oven.,a,THE WITNESS,start_question
1334,3765,144,21,Gas or electric?,q,MR. THOMEN,start_answer
1335,3766,144,22,Gas.,a,THE WITNESS,start_question
1336,3767,144,23,Do you know the number of doors?,q,MR. THOMEN,start_answer
1337,3768,144,24,"I believe it was either two doors sometimes and one door, I would imagine.  I'm not too sure.",a,THE WITNESS,start_question
1338,3772,145,3,Do you know the number of burners?,q,MR. THOMEN,start_answer
1339,3773,145,4,"No, I don't.  I never seen the burners.",a,THE WITNESS,start_question
1340,3775,145,6,And do you know how it was arranged?,q,MR. THOMEN,start_answer
1341,3776,145,7,"No, I don't.",a,THE WITNESS,start_question
1342,3777,145,8,All right.  Have we talked about all the work that you can specifically recall Mr. Seidman performing on a Hobart pizza oven?,q,MR. THOMEN,start_answer
1343,3780,145,11,Can you repeat that?,a,THE WITNESS,start_question
1344,3781,145,12,Have we talked about all the work that you can recall Mr. Seidman doing to a Hobart pizza oven?,q,MR. THOMEN,start_answer
1345,3784,145,15,"Just replacing the stones, checking out the gas valve, making sure the gas worked, making sure everything lit up and everything didn't leak.",a,THE WITNESS,start_question
1346,3788,145,19,And that's it?,q,MR. THOMEN,start_answer
1347,3789,145,20,"And yup, that's it.",a,THE WITNESS,start_chat
1348,3790,145,21,Thank you.  That's all the questions I have.,side_chat,MR. THOMEN,start_chat
1349,3792,145,23,Thank you.,side_chat,THE WITNESS,symbols
1350,3793,145,24,* * * * * EXAMINATION CONDUCTED,symbols,,start_question
1351,3797,146,3,"Hi, Mr. Finn.  How are you?",q,MR. URBANSKI,start_answer
1352,3798,146,4,"Good.  How are you, sir?",a,THE WITNESS,start_question
1353,3799,146,5,"Good, good.  My name is Dos Urbanski, and I have some questions for you about Pitco. You mentioned Pitco earlier today.  And can you remember what kind of equipment is involved with Pitco?",q,MR. URBANSKI,start_answer
1354,3804,146,10,The main thing I remember is Pitco Frialators.,a,THE WITNESS,start_question
1355,3806,146,12,Anything else?,q,MR. URBANSKI,start_answer
1356,3807,146,13,That's the only thing I can think of right now.,a,THE WITNESS,start_question
1357,3809,146,15,Okay.  Are Pitco Frialators the only kind that Seidman Brothers sold?,q,MR. URBANSKI,start_answer
1358,3811,146,17,"No, they sold a few other brands.",a,THE WITNESS,start_question
1359,3812,146,18,Okay.  Is there anything distinctive about Pitco as opposed to any of those other brands?,q,MR. URBANSKI,start_answer
1360,3815,146,21,It was a good Frialator.,a,THE WITNESS,start_question
1361,3816,146,22,The others weren't?,q,MR. URBANSKI,start_answer
1362,3817,146,23,Not necessarily.  He bought a majority of them.,a,THE WITNESS,start_question
1363,3820,147,1,Okay.  Did Seidman Brothers buy these Frialators new?,q,MR. URBANSKI,start_answer
1364,3822,147,3,Yes.,a,THE WITNESS,start_question
1365,3823,147,4,Did they also salvage Pitco Frialators?,q,MR. URBANSKI,start_answer
1366,3825,147,6,"Yes.  If the tank leaked, they would take the tank out and replace the tank.",a,THE WITNESS,start_question
1367,3827,147,8,"On the new Pitco Frialators, what kind of work did Seidman Brothers do?",q,MR. URBANSKI,start_answer
1368,3829,147,10,"Basically, the new ones, they just delivered them.  And like I said, if they came back, he would check it out and make sure the tank wasn't leaking, make sure that it got up to the temperature it needed, and that was it.",a,THE WITNESS,start_question
1369,3834,147,15,Okay.  Did you see Allen Seidman do that work?,q,MR. URBANSKI,start_answer
1370,3836,147,17,Yes.,a,THE WITNESS,start_question
1371,3837,147,18,How often?,q,MR. URBANSKI,start_answer
1372,3838,147,19,"Quite a bit.  On the Pitco Frialator, quite a bit.",a,THE WITNESS,start_question
1373,3840,147,21,"And do you remember the first time that you saw that, which year?",q,MR. URBANSKI,start_answer
1374,3842,147,23,I would say after a couple years I started there.,a,THE WITNESS,start_question
1375,3845,148,1,"So you started in '74, right?",q,MR. URBANSKI,start_answer
1376,3846,148,2,"Yeah, I would say late '75.  I can't remember, but there was always Pitco products at the store.",a,THE WITNESS,start_question
1377,3849,148,5,"Okay.  So by the late '70s, and when you moved to Chelsea, that continued, correct?",q,MR. URBANSKI,start_answer
1378,3851,148,7,"That continued, yes.",a,THE WITNESS,start_question
1379,3852,148,8,When was the last time that you saw Allen work on a Pitco Frialator?,q,MR. URBANSKI,start_answer
1380,3854,148,10,Probably a few years before he retired.,a,THE WITNESS,start_question
1381,3856,148,12,Okay.  Did the work that he did on Pitco Frialators ever change?,q,MR. URBANSKI,start_answer
1382,3858,148,14,No.,a,THE WITNESS,start_question
1383,3859,148,15,"Now, when you say replace the tank, what did that tank hold?",q,MR. URBANSKI,start_answer
1384,3861,148,17,Frialator oil.,a,THE WITNESS,start_question
1385,3862,148,18,Oil?,q,MR. URBANSKI,start_answer
1386,3863,148,19,"Yes, vegetable oil.",a,THE WITNESS,start_question
1387,3864,148,20,"Can you describe that process for me, please?",q,MR. URBANSKI,start_answer
1388,3866,148,22,To replace the tank?,a,THE WITNESS,start_question
1389,3867,148,23,"Yes, please.",q,MR. URBANSKI,start_answer
1390,3868,148,24,"You would drain it.  You would disconnect the pilot valve, disconnect the screws on the side and on the back where the flue was, and then the whole tank and the flue came out in one piece.",a,THE WITNESS,start_question
1391,3874,149,5,"Okay.  And once it was out, what did you do with it?",q,MR. URBANSKI,start_answer
1392,3876,149,7,"If it was a good one, we put it aside. If it leaked, then we got rid of it.",a,THE WITNESS,start_question
1393,3878,149,9,Okay.  Where did you get the replacement tanks?,q,MR. URBANSKI,start_answer
1394,3880,149,11,From Pitco.,a,THE WITNESS,start_question
1395,3881,149,12,"Directly from the factory, or did you have a -- was there a middle man?",q,MR. URBANSKI,start_answer
1396,3883,149,14,I believe directly from the factory.,a,THE WITNESS,start_question
1397,3884,149,15,"Did this replacement of a gas tank, did it disturb any insulation within the machine?",q,MR. URBANSKI,start_answer
1398,3887,149,18,"Well, you had to take out the controller to take the tank out.  You had to take the burners out.",a,THE WITNESS,start_question
1399,3890,149,21,Okay.,q,MR. URBANSKI,start_answer
1400,3891,149,22,"Yeah, I would say so, yes.",a,THE WITNESS,start_question
1401,3892,149,23,All right.  And where was that insulation?,q,MR. URBANSKI,start_answer
1402,3895,150,1,It was in the Chelsea store and in the Boston store.,a,THE WITNESS,start_question
1403,3897,150,3,"No, I mean on the machine, on the Frialator?",q,MR. URBANSKI,start_answer
1404,3899,150,5,"You take out the burners in the front. You take them out, disconnect the valve, take them out, disconnect the thermostat underneath the thing, and that would be it.",a,THE WITNESS,start_question
1405,3903,150,9,Okay.  And there was insulation around these burners?,q,MR. URBANSKI,start_answer
1406,3905,150,11,I can't remember.,a,THE WITNESS,start_question
1407,3906,150,12,"Okay.  Well, that's what I'm trying to get.  Where was the insulation in the Frialator?  What was the insulation that was disturbed, if any?",q,MR. URBANSKI,start_answer
1408,3910,150,16,What do you mean?,a,THE WITNESS,start_question
1409,3911,150,17,"Well, was there any insulation in the Frialator inside it?",q,MR. URBANSKI,start_answer
1410,3913,150,19,I didn't see any.,a,THE WITNESS,start_question
1411,3914,150,20,Okay.  Great.  Thank you. Were there gaskets that had to be scraped off?,q,MR. URBANSKI,start_answer
1412,3917,150,23,I never seen that.  Allen did that.,a,THE WITNESS,start_question
1413,3918,150,24,Okay.  You saw Allen scrape gaskets off a Pitco Frialator?,q,MR. URBANSKI,start_answer
1414,3921,151,2,"I seen Allen take the valves out. Whether he scraped them or not, I'm not sure.",a,THE WITNESS,start_question
1415,3923,151,4,So you didn't actually see that?,q,MR. URBANSKI,start_answer
1416,3924,151,5,No.,a,THE WITNESS,start_question
1417,3925,151,6,And you didn't do that yourself?,q,MR. URBANSKI,start_answer
1418,3926,151,7,Not at all.,a,THE WITNESS,start_question
1419,3927,151,8,Any other kind of work that you saw Allen perform on a Pitco Frialator?,q,MR. URBANSKI,start_answer
1420,3929,151,10,"Either replace the tank or the thermostat control valve, the temperature valve, that's the only work I seen him do.",a,THE WITNESS,start_question
1421,3932,151,13,"That's the only work you saw him do. And you said he did it quite a lot.  In an average month, can you tell me how many times it happened?",q,MR. URBANSKI,start_answer
1422,3936,151,17,Sometimes once.  I can't predict any of that.,a,THE WITNESS,start_chat
1423,3938,151,19,"Okay.  I think those are all the questions that I have for you, sir.",side_chat,MR. URBANKSI,start_question
1424,3940,151,21,"I'm wrong, I'm sorry.  The valves that were changed, do you know who made those valves?",q,MR. URBANSKI,start_answer
1425,3943,151,24,I would imagine they came right from Pitco.,a,THE WITNESS,start_question
1426,3946,152,2,Okay.  But do you know if Pitco made them or maybe they incorporated somebody else's valve into the machine?,q,MR. URBANSKI,start_answer
1427,3949,152,5,I have no idea.,a,THE WITNESS,start_chat
1428,3950,152,6,Thank you very much. That's it.,side_chat,MR. URBANSKI,start_chat
1429,3952,152,8,"Thank you, sir.",side_chat,THE WITNESS,start_chat
1430,3953,152,9,Anybody else in the room?,side_chat,MR. CHRABASZCZ,start_chat
1431,3955,152,11,"If nobody wants to go, I have a couple other questions.",side_chat,MR. CARON,start_chat
1432,3957,152,13,"Yes, sure.",side_chat,MR. CHRABASZCZ,symbols
1433,3958,152,14,* * * * * EXAMINATION CONDUCTED,symbols,,start_question
1434,3961,152,17,"Hello, sir.",q,MR. CARON,start_answer
1435,3962,152,18,Hi.,a,THE WITNESS,start_question
1436,3963,152,19,Jason Caron again.  I just had a couple things that I forgot to ask you.  You talked before about helping Allen with some of the brake jobs that he did?,q,MR. CARON,start_answer
1437,3967,152,23,Yes.,a,THE WITNESS,start_question
1438,3968,152,24,Was there anyone else who helped him with brake jobs?,q,MR. CARON,start_answer
1439,3971,153,2,"I was the only one working there at the time.  There was only two people working in the shop, so if Allen needed a hand, he would ask me to give him a hand to hold something, then he would tell me to go back in the shop.",a,THE WITNESS,start_question
1440,3976,153,7,"And you say ""at the time"" which sort of leads me to my next question.  Was Allen doing brake work when you got there in 1974?",q,MR. CARON,start_answer
1441,3979,153,10,I couldn't tell you.  I know he had vehicles before that.  He probably did.,a,THE WITNESS,start_question
1442,3981,153,12,Do you know the first time that you're aware of that Allen did a brake job?,q,MR. CARON,start_answer
1443,3983,153,14,I know within the first year I started working there he did a brake job.,a,THE WITNESS,start_question
1444,3985,153,16,And what about the last time?  Is there a time when he stopped doing brake jobs?,q,MR. CARON,start_answer
1445,3987,153,18,I couldn't tell you.  I don't remember.,a,THE WITNESS,start_question
